# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'task-clock'
# Event count (approx.): 8302000000
#
# Children      Self  Command  Shared Object      Symbol                                                         
# ........  ........  .......  .................  ...............................................................
#
     0.01%     0.00%  main     [unknown]             [.] 0x4151286a9607d2c5
     0.01%     0.00%  main     [unknown]             [.] 0x4131b38038facac0
     0.01%     0.00%  main     [unknown]             [.] 0x414218f80dd175e0
     0.01%     0.00%  main     [unknown]             [.] 0x413629e6ca1d7160
     0.01%     0.00%  main     [unknown]             [.] 0x41489b148112e702
     0.01%     0.00%  main     [unknown]             [.] 0x4139c0c8244cb217
     0.01%     0.00%  main     [unknown]             [.] 0x4146e3ea82ce40e1
     0.01%     0.00%  main     [unknown]             [.] 0x4152e218d526141d
     0.01%     0.00%  main     [unknown]             [.] 0x4121bbacb3cc2811
     0.01%     0.00%  main     [unknown]             [.] 0x413736ded82f1d19
     0.01%     0.00%  main     [unknown]             [.] 0x410a5253ea1de3a0
     0.01%     0.00%  main     [unknown]             [.] 0x414751976999bee5
     0.01%     0.00%  main     [unknown]             [.] 0x41515f2986bde89d
     0.01%     0.00%  main     [unknown]             [.] 0x41343f20ba3e2079
     0.01%     0.00%  main     [unknown]             [.] 0x412cf3aa372fe595
     0.01%     0.00%  main     [unknown]             [.] 0x415176e38ba2154c
     0.01%     0.00%  main     [unknown]             [.] 0x4144cecf6d5b5e30
     0.01%     0.00%  main     [unknown]             [.] 0x414307086119dcec
     0.01%     0.00%  main     [unknown]             [.] 0x412077051f100de0
     0.01%     0.00%  main     [unknown]             [.] 0x414462e0b855bd1c
     0.01%     0.00%  main     [unknown]             [.] 0x4138459f4f8323e8
     0.01%     0.00%  main     [unknown]             [.] 0x413bbff953a8f835
     0.01%     0.00%  main     [unknown]             [.] 0x413d80591d660df3
     0.01%     0.00%  main     [unknown]             [.] 0x4149b09ebe269a28
     0.01%     0.00%  main     [unknown]             [.] 0x413efdd1bbffdffd
     0.01%     0.00%  main     [unknown]             [.] 0x41459a93b65f8820
     0.01%     0.00%  main     [unknown]             [.] 0x4132094edb634de7
     0.01%     0.00%  main     [unknown]             [.] 0x413fadce005a3063
     0.01%     0.00%  main     [unknown]             [.] 0x413f04a262df731f
     0.01%     0.00%  main     [unknown]             [.] 0x4110a7668b67322b
     0.01%     0.00%  main     [unknown]             [.] 0x413a42c6f4a85517
     0.01%     0.00%  main     [unknown]             [.] 0x414bb91bd1632b96
     0.01%     0.00%  main     [unknown]             [.] 0x4134a6b3d9cdb437
     0.01%     0.00%  main     [unknown]             [.] 0x41428ec83361eb09
     0.01%     0.00%  main     [unknown]             [.] 0x414307cb8d75dff0
     0.01%     0.00%  main     [unknown]             [.] 0x41347a187f0fe1fd
     0.01%     0.00%  main     [unknown]             [.] 0x40f76358aa827a5a
     0.01%     0.00%  main     [unknown]             [.] 0x4147ef8fc9e3275e
     0.01%     0.00%  main     [unknown]             [.] 0x41453b612986080d
     0.01%     0.00%  main     [unknown]             [.] 0x413e0cbba077abea
     0.01%     0.00%  main     [unknown]             [.] 0x412ace3d23bbe473
     0.01%     0.00%  main     [unknown]             [.] 0x414c9d75a39a410e
     0.01%     0.00%  main     [unknown]             [.] 0x4122d1b3e8ffb47d
     0.01%     0.00%  main     [unknown]             [.] 0x41323375de5a05ce
     0.01%     0.00%  main     [unknown]             [.] 0x413a4221a5c2183f
     0.01%     0.00%  main     [unknown]             [.] 0x413527c63be9af5d
     0.01%     0.00%  main     [unknown]             [.] 0x4149ae2cdd5064fd
     0.01%     0.00%  main     [unknown]             [.] 0x4125605445b61d76
     0.01%     0.00%  main     [unknown]             [.] 0x412b462edc41bf5e
     0.01%     0.00%  main     [unknown]             [.] 0x413d465b96a258d8
     0.01%     0.00%  main     [unknown]             [.] 0x41375dfc08ed0a34
     0.01%     0.00%  main     [unknown]             [.] 0x4150fbd61eb73ecd
     0.01%     0.00%  main     [unknown]             [.] 0x4134aa9f1760004f
     0.01%     0.00%  main     [unknown]             [.] 0x410a65cb23b8283f
     0.01%     0.00%  main     [unknown]             [.] 0x4123758025f36993
     0.01%     0.00%  main     [unknown]             [.] 0x4138849e4a3b8aa8
     0.01%     0.00%  main     [unknown]             [.] 0x4131c798b2930132
     0.01%     0.00%  main     [unknown]             [.] 0x41475183a44c44a5
     0.01%     0.00%  main     [unknown]             [.] 0x414717fb5302c7d0
     0.01%     0.00%  main     [unknown]             [.] 0x41427f665ac12f22
     0.01%     0.00%  main     [unknown]             [.] 0x4142866af165b861
     0.01%     0.00%  main     [unknown]             [.] 0x4137702cc06279f7
     0.01%     0.00%  main     [unknown]             [.] 0x414fefa0645d97d5
     0.01%     0.00%  main     [unknown]             [.] 0x414fbd0b0ce11e32
     0.01%     0.00%  main     [unknown]             [.] 0x413119cceb3f3033
     0.01%     0.00%  main     [unknown]             [.] 0x41127387b0afb92d
     0.01%     0.00%  main     [unknown]             [.] 0x41232b885c00ff37
     0.01%     0.00%  main     [unknown]             [.] 0x414ff35213155fc1
     0.01%     0.00%  main     [unknown]             [.] 0x414fdec1080d0ff1
     0.01%     0.00%  main     [unknown]             [.] 0x414462dba1782228
     0.01%     0.00%  main     [unknown]             [.] 0x41514aed67d77ef3
     0.01%     0.00%  main     [unknown]             [.] 0x4109a0ad011e2991
     0.01%     0.00%  main     [unknown]             [.] 0x41239fb62ee68074
     0.01%     0.00%  main     [unknown]             [.] 0x4129cd71f5162db3
     0.01%     0.00%  main     [unknown]             [.] 0x413882fc2e738f86
     0.01%     0.00%  main     [unknown]             [.] 0x40d6f9bd9f2b06a2
     0.01%     0.00%  main     [unknown]             [.] 0x4145a82943f78519
     0.01%     0.00%  main     [unknown]             [.] 0x4146b65d713f2cde
     0.01%     0.00%  main     [unknown]             [.] 0x413824b955dd959e
     0.01%     0.00%  main     [unknown]             [.] 0x4152a5d1d7e6eea5
     0.01%     0.00%  main     [unknown]             [.] 0x41431e0f58a0c104
     0.01%     0.00%  main     [unknown]             [.] 0x4133fa62a736c622
     0.01%     0.00%  main     [unknown]             [.] 0x4144c0cc2bd231d5
     0.01%     0.00%  main     [unknown]             [.] 0x4145ea389fc654f2
     0.01%     0.00%  main     [unknown]             [.] 0x41478c3414130448
     0.01%     0.00%  main     [unknown]             [.] 0x414fac229c521cfa
     0.01%     0.00%  main     [unknown]             [.] 0x41520bf01862307f
     0.01%     0.00%  main     [unknown]             [.] 0x4151e6d49c2e54fa
     0.01%     0.00%  main     [unknown]             [.] 0x4146ce9fe7f2a341
     0.01%     0.00%  main     [unknown]             [.] 0x41433d35d19bf7c6
     0.01%     0.00%  main     [unknown]             [.] 0x413eb9c35061b00e
     0.01%     0.00%  main     [unknown]             [.] 0x41491c8dfeb520f3
     0.01%     0.00%  main     [unknown]             [.] 0x4125d5be2f90bf65
     0.01%     0.00%  main     [unknown]             [.] 0x414f3367a8b3e1c6
     0.01%     0.00%  main     [unknown]             [.] 0x412ade99513a3c0f
     0.01%     0.00%  main     [unknown]             [.] 0x41492147d04daac2
     0.01%     0.00%  main     [unknown]             [.] 0x41488fce85c94997
     0.01%     0.00%  main     [unknown]             [.] 0x4141c93f0fb37d24
     0.01%     0.00%  main     [unknown]             [.] 0x414067352184c91e
     0.01%     0.00%  main     [unknown]             [.] 0x414a3f5853b454ef
     0.01%     0.00%  main     [unknown]             [.] 0x41414f7717572309
     0.01%     0.00%  main     [unknown]             [.] 0x4147e7d9218918cb
     0.01%     0.00%  main     [unknown]             [.] 0x412ca786ec59bbc6
     0.01%     0.00%  main     [unknown]             [.] 0x41514176ed028b2c
     0.01%     0.00%  main     [unknown]             [.] 0x41293e15ad769de3
     0.01%     0.00%  main     [unknown]             [.] 0x414b8f3a50872073
     0.01%     0.00%  main     [unknown]             [.] 0x4142a5d0d7777210
     0.01%     0.00%  main     [unknown]             [.] 0x411108fd4cb4fce9
     0.01%     0.00%  main     [unknown]             [.] 0x4152f564729b010b
     0.01%     0.00%  main     [unknown]             [.] 0x41476845de09ad35
     0.01%     0.00%  main     [unknown]             [.] 0x41506b2a2567e190
     0.01%     0.00%  main     [unknown]             [.] 0x414583b44646a181
     0.01%     0.00%  main     [unknown]             [.] 0x4150eacc32ca981d
     0.01%     0.00%  main     [unknown]             [.] 0x414401d355b611f2
     0.01%     0.00%  main     [unknown]             [.] 0x4130df27ac8fd39e
     0.01%     0.00%  main     [unknown]             [.] 0x414300b756c28b4d
     0.01%     0.00%  main     [unknown]             [.] 0x415305ddc2210802
     0.01%     0.00%  main     [unknown]             [.] 0x41381689381ba5e5
     0.01%     0.00%  main     [unknown]             [.] 0x41373ade976d3ec4
     0.01%     0.00%  main     [unknown]             [.] 0x4142de2429e0e5e5
     0.01%     0.00%  main     [unknown]             [.] 0x4126d3fab50bb6f2
     0.01%     0.00%  main     [unknown]             [.] 0x41425321c71682c3
     0.01%     0.00%  main     [unknown]             [.] 0x413fe04cc6d680fa
     0.01%     0.00%  main     [unknown]             [.] 0x4151075186802755
     0.01%     0.00%  main     [unknown]             [.] 0x41464cc4cd4789ff
     0.01%     0.00%  main     [unknown]             [.] 0x411d1aa545bb22b0
     0.01%     0.00%  main     [unknown]             [.] 0x411583362bfbdb7b
     0.01%     0.00%  main     [unknown]             [.] 0x41340ee7091adf54
     0.01%     0.00%  main     [unknown]             [.] 0x41421f9d6a9fa701
     0.01%     0.00%  main     [unknown]             [.] 0x41465166e06311c7
     0.01%     0.00%  main     [unknown]             [.] 0x4143958a458a20a2
     0.01%     0.00%  main     [unknown]             [.] 0x4140b3a7c1c7d837
     0.01%     0.00%  main     [unknown]             [.] 0x4130c59167df4193
     0.01%     0.00%  main     [unknown]             [.] 0x41391b0f1dec22ad
     0.01%     0.00%  main     [unknown]             [.] 0x41466362702fa578
     0.01%     0.00%  main     [unknown]             [.] 0x414b2307281eb941
     0.01%     0.00%  main     [unknown]             [.] 0x4145e0136a20c7a1
     0.01%     0.00%  main     [unknown]             [.] 0x413502eb4e48e4b9
     0.01%     0.00%  main     [unknown]             [.] 0x413709dceb6ec428
     0.01%     0.00%  main     [unknown]             [.] 0x4132fee8e1275b4d
     0.01%     0.00%  main     [unknown]             [.] 0x4136dc6efc907855
     0.01%     0.00%  main     [unknown]             [.] 0x41307c3375abfd44
     0.01%     0.00%  main     [unknown]             [.] 0x4143dc4bd423c0c5
     0.01%     0.00%  main     [unknown]             [.] 0x41507a18c3d60579
     0.01%     0.00%  main     [unknown]             [.] 0x415095123c6b447b
     0.01%     0.00%  main     [unknown]             [.] 0x413f17b47c3a7a04
     0.01%     0.00%  main     [unknown]             [.] 0x414fabdf9f954eee
     0.01%     0.00%  main     [unknown]             [.] 0x414a01d495628261
     0.01%     0.00%  main     [unknown]             [.] 0x41503f7c0f1a1dcc
     0.01%     0.00%  main     [unknown]             [.] 0x4150b428ee063e91
     0.01%     0.00%  main     [unknown]             [.] 0x413b661924b8b6a0
     0.01%     0.00%  main     [unknown]             [.] 0x414b51fc4d747fed
     0.01%     0.00%  main     [unknown]             [.] 0x413cdd52938a62ff
     0.01%     0.00%  main     [unknown]             [.] 0x4146fd712d46c81f
     0.01%     0.00%  main     [unknown]             [.] 0x41402b4f53c675d6
     0.01%     0.00%  main     [unknown]             [.] 0x413afcc332df5047
     0.01%     0.00%  main     [unknown]             [.] 0x41524256a27e82cc
     0.01%     0.00%  main     [unknown]             [.] 0x41337fd5f5dd48a4
     0.01%     0.00%  main     [unknown]             [.] 0x41469bce9b432f26
     0.01%     0.00%  main     [unknown]             [.] 0x4142ae5f1126c4f8
     0.01%     0.00%  main     [unknown]             [.] 0x4144a90f68b39964
     0.01%     0.00%  main     [unknown]             [.] 0x412d2c12e346ed1c
     0.01%     0.00%  main     [unknown]             [.] 0x4126a3df1b81730f
     0.01%     0.00%  main     [unknown]             [.] 0x4145db41a6628687
     0.01%     0.00%  main     [unknown]             [.] 0x411552ec4c9812b8
     0.01%     0.00%  main     [unknown]             [.] 0x41469a49c0887346
     0.01%     0.00%  main     [unknown]             [.] 0x41538a1b94cb844d
     0.01%     0.00%  main     [unknown]             [.] 0x4136e0d16f521bd8
     0.01%     0.00%  main     [unknown]             [.] 0x415322ca88e6bca8
     0.01%     0.00%  main     [unknown]             [.] 0x4139cfcefa123240
     0.01%     0.00%  main     [unknown]             [.] 0x413d14461ea6d0f8
     0.01%     0.00%  main     [unknown]             [.] 0x4149aa1d096b9005
     0.01%     0.00%  main     [unknown]             [.] 0x414d898b9fe119da
     0.01%     0.00%  main     [unknown]             [.] 0x411bc672281be4b8
     0.01%     0.00%  main     [unknown]             [.] 0x4150b8d341f5e5c9
     0.01%     0.00%  main     [unknown]             [.] 0x41519da2eafb382c
     0.01%     0.00%  main     [unknown]             [.] 0x41264428eb9b4d67
     0.01%     0.00%  main     [unknown]             [.] 0x4144147ff510ad46
     0.01%     0.00%  main     [unknown]             [.] 0x410ce3bd0ed86c3d
     0.01%     0.00%  main     [unknown]             [.] 0x41418a5a50e069bd
     0.01%     0.00%  main     [unknown]             [.] 0x41510f54c0f90ce1
     0.01%     0.00%  main     [unknown]             [.] 0x4136bccc06242b03
     0.01%     0.00%  main     [unknown]             [.] 0x41410ea74ddb70f2
     0.01%     0.00%  main     [unknown]             [.] 0x4132b37e5063fde0
     0.01%     0.00%  main     [unknown]             [.] 0x41487b773ce349d4
     0.01%     0.00%  main     [unknown]             [.] 0x4150b731706df1a3
     0.01%     0.00%  main     [unknown]             [.] 0x4141cd13e3881c64
     0.01%     0.00%  main     [unknown]             [.] 0x414efdaf26869b7e
     0.01%     0.00%  main     [unknown]             [.] 0x412882a6801e2bad
     0.01%     0.00%  main     [unknown]             [.] 0x414104099c0a848c
     0.01%     0.00%  main     [unknown]             [.] 0x4110cde7603acc4f
     0.01%     0.00%  main     [unknown]             [.] 0x4144b58ee38fb451
     0.01%     0.00%  main     [unknown]             [.] 0x40fd9a9400b93faa
     0.01%     0.00%  main     [unknown]             [.] 0x4133d9e4d804348c
     0.01%     0.00%  main     [unknown]             [.] 0x40d0e4410924aaf6
     0.01%     0.00%  main     [unknown]             [.] 0x412fddbe0abf8cdc
     0.01%     0.00%  main     [unknown]             [.] 0x4127301266ed800c
     0.01%     0.00%  main     [unknown]             [.] 0x4112cd4adeb8cb7b
     0.01%     0.00%  main     [unknown]             [k] 0x413f5bf76db822b8
     0.01%     0.00%  main     [unknown]             [.] 0x40e6d210ac5c3a34
     0.01%     0.00%  main     [unknown]             [.] 0x412f8647198ebf96
     0.01%     0.00%  main     [unknown]             [.] 0x413aa6d90028c6f2
     0.01%     0.00%  main     [unknown]             [.] 0x413e647874a962bb
     0.01%     0.00%  main     [unknown]             [.] 0x41368dcacf4335e9
